Pedal 1 Pressure,Pedal 2 Pressure,Pedal 3 Pressure,Pedal 4 Pressure,Pedal 5 Pressure,Pedal 6 Pressure,Pedal 7 Pressure,Pedal 1 Pressed,Pedal 2 Pressed,Pedal 3 Pressed,Pedal 4 Pressed,Pedal 5 Pressed,Pedal 6 Pressed,Pedal 7 Pressed,PDS Time
-1,-1,-1,-1,-1,-1,19.0,0,0,0,0,0,0,0,1721332726159962300
-1,-1,-1,-1,-1,-1,19.0,0,0,0,0,0,0,0,1721332726179961000
-1,-1,-1,-1,-1,-1,19.0,0,0,0,0,0,0,0,1721332726199962300
-1,-1,-1,-1,-1,-1,19.0,0,0,0,0,0,0,0,1721332726225026900
-1,-1,-1,-1,-1,-1,19.0,0,0,0,0,0,0,0,1721332726245021300
-1,-1,-1,-1,-1,-1,19.0,0,0,0,0,0,0,0,1721332726266022000
-1,-1,-1,-1,-1,-1,19.0,0,0,0,0,0,0,0,1721332726286022900
-1,-1,-1,-1,-1,-1,19.0,0,0,0,0,0,0,0,1721332726307021200
-1,-1,-1,-1,-1,-1,19.0,0,0,0,0,0,0,0,1721332726331545100
-1,-1,-1,-1,-1,-1,19.0,0,0,0,0,0,0,0,1721332726351548200
-1,-1,-1,-1,-1,-1,19.0,0,0,0,0,0,0,0,1721332726372546500
-1,-1,-1,-1,-1,-1,20.0,0,0,0,0,0,0,0,1721332726392541900
-1,-1,-1,-1,-1,-1,20.0,0,0,0,0,0,0,0,1721332726413547500
-1,-1,-1,-1,-1,-1,19.0,0,0,0,0,0,0,0,1721332726438058200
-1,-1,-1,-1,-1,-1,19.0,0,0,0,0,0,0,0,1721332726458056800
-1,-1,-1,-1,-1,-1,19.0,0,0,0,0,0,0,0,1721332726479056800
-1,-1,-1,-1,-1,-1,19.0,0,0,0,0,0,0,0,1721332726500059600
-1,-1,-1,-1,-1,-1,19.0,0,0,0,0,0,0,0,1721332726520064900
-1,-1,-1,-1,-1,-1,19.0,0,0,0,0,0,0,0,1721332726544106500
-1,-1,-1,-1,-1,-1,19.0,0,0,0,0,0,0,0,1721332726565105700
-1,-1,-1,-1,-1,-1,19.0,0,0,0,0,0,0,0,1721332726585107600
-1,-1,-1,-1,-1,-1,19.0,0,0,0,0,0,0,0,1721332726606106000
-1,-1,-1,-1,-1,-1,19.0,0,0,0,0,0,0,0,1721332726626674900
-1,-1,-1,-1,-1,-1,19.0,0,0,0,0,0,0,0,1721332726650640100
-1,-1,-1,-1,-1,-1,19.0,0,0,0,0,0,0,0,1721332726671636900
-1,-1,-1,-1,-1,-1,19.0,0,0,0,0,0,0,0,1721332726691638900
-1,-1,-1,-1,-1,-1,19.0,0,0,0,0,0,0,0,1721332726712641300
-1,-1,-1,-1,-1,-1,19.0,0,0,0,0,0,0,0,1721332726733154000
-1,-1,-1,-1,-1,-1,19.0,0,0,0,0,0,0,0,1721332726753156100
-1,-1,-1,-1,-1,-1,19.0,0,0,0,0,0,0,0,1721332726778157200
-1,-1,-1,-1,-1,-1,19.0,0,0,0,0,0,0,0,1721332726798153200
-1,-1,-1,-1,-1,-1,19.0,0,0,0,0,0,0,0,1721332726819158000
-1,-1,-1,-1,-1,-1,19.0,0,0,0,0,0,0,0,1721332726839214000
-1,-1,-1,-1,-1,-1,19.0,0,0,0,0,0,0,0,1721332726860213600
-1,-1,-1,-1,-1,-1,19.0,0,0,0,0,0,0,0,1721332726884214400
-1,-1,-1,-1,-1,-1,19.0,0,0,0,0,0,0,0,1721332726905255000
-1,-1,-1,-1,-1,-1,19.0,0,0,0,0,0,0,0,1721332726925487300
-1,-1,-1,-1,-1,-1,19.0,0,0,0,0,0,0,0,1721332726945486600
-1,-1,-1,-1,-1,-1,19.0,0,0,0,0,0,0,0,1721332726966489000
-1,-1,-1,-1,-1,-1,19.0,0,0,0,0,0,0,0,1721332726990484900
-1,-1,-1,-1,-1,-1,19.0,0,0,0,0,0,0,0,1721332727011492900
-1,-1,-1,-1,-1,-1,19.0,0,0,0,0,0,0,0,1721332727031618600
-1,-1,-1,-1,-1,-1,19.0,0,0,0,0,0,0,0,1721332727052616600
-1,-1,-1,-1,-1,-1,19.0,0,0,0,0,0,0,0,1721332727072618300
-1,-1,-1,-1,-1,-1,19.0,0,0,0,0,0,0,0,1721332727097617100
-1,-1,-1,-1,-1,-1,19.0,0,0,0,0,0,0,0,1721332727117625700
-1,-1,-1,-1,-1,-1,19.0,0,0,0,0,0,0,0,1721332727138691900
-1,-1,-1,-1,-1,-1,19.0,0,0,0,0,0,0,0,1721332727158687900
-1,-1,-1,-1,-1,-1,19.0,0,0,0,0,0,0,0,1721332727179688300
-1,-1,-1,-1,-1,-1,19.0,0,0,0,0,0,0,0,1721332727203689600
-1,-1,-1,-1,-1,-1,19.0,0,0,0,0,0,0,0,1721332727224204700
-1,-1,-1,-1,-1,-1,19.0,0,0,0,0,0,0,0,1721332727245203400
-1,-1,-1,-1,-1,-1,19.0,0,0,0,0,0,0,0,1721332727265207500
-1,-1,-1,-1,-1,-1,19.0,0,0,0,0,0,0,0,1721332727286210300
-1,-1,-1,-1,-1,-1,19.0,0,0,0,0,0,0,0,1721332727310216300
-1,-1,-1,-1,-1,-1,19.0,0,0,0,0,0,0,0,1721332727330725000
-1,-1,-1,-1,-1,-1,19.0,0,0,0,0,0,0,0,1721332727351723300
-1,-1,-1,-1,-1,-1,19.0,0,0,0,0,0,0,0,1721332727371724800
-1,-1,-1,-1,-1,-1,19.0,0,0,0,0,0,0,0,1721332727392724800
-1,-1,-1,-1,-1,-1,19.0,0,0,0,0,0,0,0,1721332727416728100
-1,-1,-1,-1,-1,-1,19.0,0,0,0,0,0,0,0,1721332727437252300
-1,-1,-1,-1,-1,-1,19.0,0,0,0,0,0,0,0,1721332727457251200
-1,-1,-1,-1,-1,-1,19.0,0,0,0,0,0,0,0,1721332727478285400
-1,-1,-1,-1,-1,-1,19.0,0,0,0,0,0,0,0,1721332727498252500
-1,-1,-1,-1,-1,-1,19.0,0,0,0,0,0,0,0,1721332727519277000
-1,-1,-1,-1,-1,-1,19.0,0,0,0,0,0,0,0,1721332727543802600
-1,-1,-1,-1,-1,-1,19.0,0,0,0,0,0,0,0,1721332727563804000
-1,-1,-1,-1,-1,-1,19.0,0,0,0,0,0,0,0,1721332727584801400
-1,-1,-1,-1,-1,-1,19.0,0,0,0,0,0,0,0,1721332727604803000
-1,-1,-1,-1,-1,-1,19.0,0,0,0,0,0,0,0,1721332727626320900
-1,-1,-1,-1,-1,-1,19.0,0,0,0,0,0,0,0,1721332727650317400
-1,-1,-1,-1,-1,-1,19.0,0,0,0,0,0,0,0,1721332727670316200
-1,-1,-1,-1,-1,-1,19.0,0,0,0,0,0,0,0,1721332727691318200
-1,-1,-1,-1,-1,-1,19.0,0,0,0,0,0,0,0,1721332727712321800
-1,-1,-1,-1,-1,-1,19.0,0,0,0,0,0,0,0,1721332727731855300
-1,-1,-1,-1,-1,-1,19.0,0,0,0,0,0,0,0,1721332727756855900
-1,-1,-1,-1,-1,-1,19.0,0,0,0,0,0,0,0,1721332727777856500
-1,-1,-1,-1,-1,-1,20.0,0,0,0,0,0,0,0,1721332727797856400
-1,-1,-1,-1,-1,-1,19.0,0,0,0,0,0,0,0,1721332727817863800
-1,-1,-1,-1,-1,-1,19.0,0,0,0,0,0,0,0,1721332727838377800
-1,-1,-1,-1,-1,-1,19.0,0,0,0,0,0,0,0,1721332727863376100
-1,-1,-1,-1,-1,-1,19.0,0,0,0,0,0,0,0,1721332727883399000
-1,-1,-1,-1,-1,-1,19.0,0,0,0,0,0,0,0,1721332727904377500
-1,-1,-1,-1,-1,-1,19.0,0,0,0,0,0,0,0,1721332727924904500
-1,-1,-1,-1,-1,-1,19.0,0,0,0,0,0,0,0,1721332727944938100
-1,-1,-1,-1,-1,-1,19.0,0,0,0,0,0,0,0,1721332727969935700
-1,-1,-1,-1,-1,-1,19.0,0,0,0,0,0,0,0,1721332727989901400
-1,-1,-1,-1,-1,-1,19.0,0,0,0,0,0,0,0,1721332728010948000
-1,-1,-1,-1,-1,-1,19.0,0,0,0,0,0,0,0,1721332728031473200
-1,-1,-1,-1,-1,-1,19.0,0,0,0,0,0,0,0,1721332728051473100
-1,-1,-1,-1,-1,-1,19.0,0,0,0,0,0,0,0,1721332728076475700
-1,-1,-1,-1,-1,-1,19.0,0,0,0,0,0,0,0,1721332728096472700
-1,-1,-1,-1,-1,-1,19.0,0,0,0,0,0,0,0,1721332728117481800
-1,-1,-1,-1,-1,-1,19.0,0,0,0,0,0,0,0,1721332728137995000
-1,-1,-1,-1,-1,-1,20.0,0,0,0,0,0,0,0,1721332728157996900
-1,-1,-1,-1,-1,-1,19.0,0,0,0,0,0,0,0,1721332728182995600
-1,-1,-1,-1,-1,-1,19.0,0,0,0,0,0,0,0,1721332728202996900
-1,-1,-1,-1,-1,-1,19.0,0,0,0,0,0,0,0,1721332728223515200
-1,-1,-1,-1,-1,-1,19.0,0,0,0,0,0,0,0,1721332728244531100
-1,-1,-1,-1,-1,-1,19.0,0,0,0,0,0,0,0,1721332728264520600
-1,-1,-1,-1,-1,-1,19.0,0,0,0,0,0,0,0,1721332728285128600
-1,-1,-1,-1,-1,-1,19.0,0,0,0,0,0,0,0,1721332728309138100
-1,-1,-1,-1,-1,-1,19.0,0,0,0,0,0,0,0,1721332728330406500
-1,-1,-1,-1,-1,-1,19.0,0,0,0,0,0,0,0,1721332728350405000
-1,-1,-1,-1,-1,-1,19.0,0,0,0,0,0,0,0,1721332728371404800
-1,-1,-1,-1,-1,-1,19.0,0,0,0,0,0,0,0,1721332728391406700
-1,-1,-1,-1,-1,-1,19.0,0,0,0,0,0,0,0,1721332728416414700
-1,-1,-1,-1,-1,-1,19.0,0,0,0,0,0,0,0,1721332728436938700
-1,-1,-1,-1,-1,-1,19.0,0,0,0,0,0,0,0,1721332728456940500
-1,-1,-1,-1,-1,-1,19.0,0,0,0,0,0,0,0,1721332728477937300
-1,-1,-1,-1,-1,-1,19.0,0,0,0,0,0,0,0,1721332728497937400
-1,-1,-1,-1,-1,-1,19.0,0,0,0,0,0,0,0,1721332728521942600
-1,-1,-1,-1,-1,-1,19.0,0,0,0,0,0,0,0,1721332728543455700
-1,-1,-1,-1,-1,-1,19.0,0,0,0,0,0,0,0,1721332728563458200
-1,-1,-1,-1,-1,-1,19.0,0,0,0,0,0,0,0,1721332728584455400
-1,-1,-1,-1,-1,-1,19.0,0,0,0,0,0,0,0,1721332728604453300
-1,-1,-1,-1,-1,-1,19.0,0,0,0,0,0,0,0,1721332728628714900
-1,-1,-1,-1,-1,-1,19.0,0,0,0,0,0,0,0,1721332728649692100
-1,-1,-1,-1,-1,-1,19.0,0,0,0,0,0,0,0,1721332728669691100
-1,-1,-1,-1,-1,-1,19.0,0,0,0,0,0,0,0,1721332728690694000
-1,-1,-1,-1,-1,-1,19.0,0,0,0,0,0,0,0,1721332728710698200
-1,-1,-1,-1,-1,-1,19.0,0,0,0,0,0,0,0,1721332728735239500
-1,-1,-1,-1,-1,-1,19.0,0,0,0,0,0,0,0,1721332728756210500
-1,-1,-1,-1,-1,-1,19.0,0,0,0,0,0,0,0,1721332728776205900
-1,-1,-1,-1,-1,-1,19.0,0,0,0,0,0,0,0,1721332728797205500
-1,-1,-1,-1,-1,-1,19.0,0,0,0,0,0,0,0,1721332728817212700
-1,-1,-1,-1,-1,-1,19.0,0,0,0,0,0,0,0,1721332728841722100
-1,-1,-1,-1,-1,-1,19.0,0,0,0,0,0,0,0,1721332728862724900
-1,-1,-1,-1,-1,-1,20.0,0,0,0,0,0,0,0,1721332728882723600
-1,-1,-1,-1,-1,-1,20.0,0,0,0,0,0,0,0,1721332728903723100
-1,-1,-1,-1,-1,-1,19.0,0,0,0,0,0,0,0,1721332728924239200
-1,-1,-1,-1,-1,-1,19.0,0,0,0,0,0,0,0,1721332728944241900
-1,-1,-1,-1,-1,-1,19.0,0,0,0,0,0,0,0,1721332728969239800
-1,-1,-1,-1,-1,-1,19.0,0,0,0,0,0,0,0,1721332728989240000
-1,-1,-1,-1,-1,-1,20.0,0,0,0,0,0,0,0,1721332729010247300
-1,-1,-1,-1,-1,-1,19.0,0,0,0,0,0,0,0,1721332729030756500
-1,-1,-1,-1,-1,-1,19.0,0,0,0,0,0,0,0,1721332729050756700
-1,-1,-1,-1,-1,-1,19.0,0,0,0,0,0,0,0,1721332729075755400
-1,-1,-1,-1,-1,-1,19.0,0,0,0,0,0,0,0,1721332729095757000
-1,-1,-1,-1,-1,-1,19.0,0,0,0,0,0,0,0,1721332729116761000
-1,-1,-1,-1,-1,-1,19.0,0,0,0,0,0,0,0,1721332729137270700
-1,-1,-1,-1,-1,-1,19.0,0,0,0,0,0,0,0,1721332729157877600
-1,-1,-1,-1,-1,-1,19.0,0,0,0,0,0,0,0,1721332729181879100
-1,-1,-1,-1,-1,-1,19.0,0,0,0,0,0,0,0,1721332729202876300
-1,-1,-1,-1,-1,-1,19.0,0,0,0,0,0,0,0,1721332729223395400
-1,-1,-1,-1,-1,-1,20.0,0,0,0,0,0,0,0,1721332729243402200
-1,-1,-1,-1,-1,-1,19.0,0,0,0,0,0,0,0,1721332729264401100
-1,-1,-1,-1,-1,-1,19.0,0,0,0,0,0,0,0,1721332729288400900
-1,-1,-1,-1,-1,-1,19.0,0,0,0,0,0,0,0,1721332729309407300
-1,-1,-1,-1,-1,-1,19.0,0,0,0,0,0,0,0,1721332729329445600
-1,-1,-1,-1,-1,-1,19.0,0,0,0,0,0,0,0,1721332729350445800
-1,-1,-1,-1,-1,-1,19.0,0,0,0,0,0,0,0,1721332729370447100
-1,-1,-1,-1,-1,-1,19.0,0,0,0,0,0,0,0,1721332729395447500
-1,-1,-1,-1,-1,-1,20.0,0,0,0,0,0,0,0,1721332729415463000
-1,-1,-1,-1,-1,-1,19.0,0,0,0,0,0,0,0,1721332729435505600
-1,-1,-1,-1,-1,-1,19.0,0,0,0,0,0,0,0,1721332729456505500
-1,-1,-1,-1,-1,-1,19.0,0,0,0,0,0,0,0,1721332729476503700
-1,-1,-1,-1,-1,-1,19.0,0,0,0,0,0,0,0,1721332729501507900
-1,-1,-1,-1,-1,-1,19.0,0,0,0,0,0,0,0,1721332729521511800
-1,-1,-1,-1,-1,-1,20.0,0,0,0,0,0,0,0,1721332729542094400
-1,-1,-1,-1,-1,-1,19.0,0,0,0,0,0,0,0,1721332729563100300
-1,-1,-1,-1,-1,-1,19.0,0,0,0,0,0,0,0,1721332729583129400
-1,-1,-1,-1,-1,-1,19.0,0,0,0,0,0,0,0,1721332729608095100
-1,-1,-1,-1,-1,-1,19.0,0,0,0,0,0,0,0,1721332729628627900
-1,-1,-1,-1,-1,-1,19.0,0,0,0,0,0,0,0,1721332729648669800
-1,-1,-1,-1,-1,-1,19.0,0,0,0,0,0,0,0,1721332729669669000
-1,-1,-1,-1,-1,-1,20.0,0,0,0,0,0,0,0,1721332729689670600
-1,-1,-1,-1,-1,-1,19.0,0,0,0,0,0,0,0,1721332729710672500
-1,-1,-1,-1,-1,-1,19.0,0,0,0,0,0,0,0,1721332729735179100
-1,-1,-1,-1,-1,-1,19.0,0,0,0,0,0,0,0,1721332729755183500
-1,-1,-1,-1,-1,-1,19.0,0,0,0,0,0,0,0,1721332729776179500
-1,-1,-1,-1,-1,-1,20.0,0,0,0,0,0,0,0,1721332729796179000
-1,-1,-1,-1,-1,-1,19.0,0,0,0,0,0,0,0,1721332729817189800
-1,-1,-1,-1,-1,-1,19.0,0,0,0,0,0,0,0,1721332729841695000
-1,-1,-1,-1,-1,-1,19.0,0,0,0,0,0,0,0,1721332729861695700
-1,-1,-1,-1,-1,-1,19.0,0,0,0,0,0,0,0,1721332729882696100
-1,-1,-1,-1,-1,-1,19.0,0,0,0,0,0,0,0,1721332729902701600
-1,-1,-1,-1,-1,-1,20.0,0,0,0,0,0,0,0,1721332729923702500
-1,-1,-1,-1,-1,-1,19.0,0,0,0,0,0,0,0,1721332729948215900
-1,-1,-1,-1,-1,-1,19.0,0,0,0,0,0,0,0,1721332729968213200
-1,-1,-1,-1,-1,-1,19.0,0,0,0,0,0,0,0,1721332729989214900
-1,-1,-1,-1,-1,-1,19.0,0,0,0,0,0,0,0,1721332730009220800
-1,-1,-1,-1,-1,-1,19.0,0,0,0,0,0,0,0,1721332730029734800
-1,-1,-1,-1,-1,-1,19.0,0,0,0,0,0,0,0,1721332730054734000
-1,-1,-1,-1,-1,-1,19.0,0,0,0,0,0,0,0,1721332730074985900
-1,-1,-1,-1,-1,-1,19.0,0,0,0,0,0,0,0,1721332730094986400
-1,-1,-1,-1,-1,-1,20.0,0,0,0,0,0,0,0,1721332730115990500
-1,-1,-1,-1,-1,-1,19.0,0,0,0,0,0,0,0,1721332730136506200
-1,-1,-1,-1,-1,-1,20.0,0,0,0,0,0,0,0,1721332730160506600
-1,-1,-1,-1,-1,-1,19.0,0,0,0,0,0,0,0,1721332730181507300
-1,-1,-1,-1,-1,-1,19.0,0,0,0,0,0,0,0,1721332730201504400
-1,-1,-1,-1,-1,-1,19.0,0,0,0,0,0,0,0,1721332730222509300
-1,-1,-1,-1,-1,-1,20.0,0,0,0,0,0,0,0,1721332730243028000
-1,-1,-1,-1,-1,-1,20.0,0,0,0,0,0,0,0,1721332730267029200
-1,-1,-1,-1,-1,-1,19.0,0,0,0,0,0,0,0,1721332730288029600
-1,-1,-1,-1,-1,-1,19.0,0,0,0,0,0,0,0,1721332730308029000
-1,-1,-1,-1,-1,-1,19.0,0,0,0,0,0,0,0,1721332730328567500
-1,-1,-1,-1,-1,-1,20.0,0,0,0,0,0,0,0,1721332730349551700
-1,-1,-1,-1,-1,-1,19.0,0,0,0,0,0,0,0,1721332730373545700
-1,-1,-1,-1,-1,-1,20.0,0,0,0,0,0,0,0,1721332730394544800
-1,-1,-1,-1,-1,-1,19.0,0,0,0,0,0,0,0,1721332730414552400
-1,-1,-1,-1,-1,-1,19.0,0,0,0,0,0,0,0,1721332730435073200
-1,-1,-1,-1,-1,-1,19.0,0,0,0,0,0,0,0,1721332730455540500
-1,-1,-1,-1,-1,-1,19.0,0,0,0,0,0,0,0,1721332730476539900
-1,-1,-1,-1,-1,-1,19.0,0,0,0,0,0,0,0,1721332730500541700
-1,-1,-1,-1,-1,-1,19.0,0,0,0,0,0,0,0,1721332730521545800
-1,-1,-1,-1,-1,-1,19.0,0,0,0,0,0,0,0,1721332730542060400
-1,-1,-1,-1,-1,-1,19.0,0,0,0,0,0,0,0,1721332730563056400
-1,-1,-1,-1,-1,-1,19.0,0,0,0,0,0,0,0,1721332730583057300
-1,-1,-1,-1,-1,-1,19.0,0,0,0,0,0,0,0,1721332730607056200
-1,-1,-1,-1,-1,-1,19.0,0,0,0,0,0,0,0,1721332730627375800
-1,-1,-1,-1,-1,-1,19.0,0,0,0,0,0,0,0,1721332730648374400
-1,-1,-1,-1,-1,-1,19.0,0,0,0,0,0,0,0,1721332730668373200
-1,-1,-1,-1,-1,-1,19.0,0,0,0,0,0,0,0,1721332730689374000
-1,-1,-1,-1,-1,-1,19.0,0,0,0,0,0,0,0,1721332730713378900
-1,-1,-1,-1,-1,-1,19.0,0,0,0,0,0,0,0,1721332730733906400
-1,-1,-1,-1,-1,-1,20.0,0,0,0,0,0,0,0,1721332730754910800
-1,-1,-1,-1,-1,-1,19.0,0,0,0,0,0,0,0,1721332730774905600
-1,-1,-1,-1,-1,-1,19.0,0,0,0,0,0,0,0,1721332730795908600
-1,-1,-1,-1,-1,-1,19.0,0,0,0,0,0,0,0,1721332730819915800
-1,-1,-1,-1,-1,-1,19.0,0,0,0,0,0,0,0,1721332730840430400
-1,-1,-1,-1,-1,-1,19.0,0,0,0,0,0,0,0,1721332730861430400
-1,-1,-1,-1,-1,-1,19.0,0,0,0,0,0,0,0,1721332730881430300
-1,-1,-1,-1,-1,-1,19.0,0,0,0,0,0,0,0,1721332730902429800
-1,-1,-1,-1,-1,-1,20.0,0,0,0,0,0,0,0,1721332730926951000
-1,-1,-1,-1,-1,-1,19.0,0,0,0,0,0,0,0,1721332730946951400
-1,-1,-1,-1,-1,-1,19.0,0,0,0,0,0,0,0,1721332730967952300
-1,-1,-1,-1,-1,-1,19.0,0,0,0,0,0,0,0,1721332730987952400
-1,-1,-1,-1,-1,-1,19.0,0,0,0,0,0,0,0,1721332731008467500
-1,-1,-1,-1,-1,-1,19.0,0,0,0,0,0,0,0,1721332731032987000
-1,-1,-1,-1,-1,-1,19.0,0,0,0,0,0,0,0,1721332731053987400
-1,-1,-1,-1,-1,-1,19.0,0,0,0,0,0,0,0,1721332731073986600
-1,-1,-1,-1,-1,-1,19.0,0,0,0,0,0,0,0,1721332731094988000
-1,-1,-1,-1,-1,-1,19.0,0,0,0,0,0,0,0,1721332731114991500
-1,-1,-1,-1,-1,-1,19.0,0,0,0,0,0,0,0,1721332731136115400
-1,-1,-1,-1,-1,-1,19.0,0,0,0,0,0,0,0,1721332731160105900
-1,-1,-1,-1,-1,-1,19.0,0,0,0,0,0,0,0,1721332731181103300
-1,-1,-1,-1,-1,-1,19.0,0,0,0,0,0,0,0,1721332731201105100
-1,-1,-1,-1,-1,-1,19.0,0,0,0,0,0,0,0,1721332731222109500
-1,-1,-1,-1,-1,-1,19.0,0,0,0,0,0,0,0,1721332731242618300
-1,-1,-1,-1,-1,-1,19.0,0,0,0,0,0,0,0,1721332731266618700
-1,-1,-1,-1,-1,-1,19.0,0,0,0,0,0,0,0,1721332731287620200
-1,-1,-1,-1,-1,-1,19.0,0,0,0,0,0,0,0,1721332731307616700
-1,-1,-1,-1,-1,-1,19.0,0,0,0,0,0,0,0,1721332731328135500
-1,-1,-1,-1,-1,-1,19.0,0,0,0,0,0,0,0,1721332731349136100
-1,-1,-1,-1,-1,-1,19.0,0,0,0,0,0,0,0,1721332731373137800
-1,-1,-1,-1,-1,-1,19.0,0,0,0,0,0,0,0,1721332731394135600
-1,-1,-1,-1,-1,-1,20.0,0,0,0,0,0,0,0,1721332731414142000
-1,-1,-1,-1,-1,-1,19.0,0,0,0,0,0,0,0,1721332731434398400
-1,-1,-1,-1,-1,-1,19.0,0,0,0,0,0,0,0,1721332731455400600
-1,-1,-1,-1,-1,-1,19.0,0,0,0,0,0,0,0,1721332731480397300
-1,-1,-1,-1,-1,-1,19.0,0,0,0,0,0,0,0,1721332731500400900
-1,-1,-1,-1,-1,-1,19.0,0,0,0,0,0,0,0,1721332731520407600
-1,-1,-1,-1,-1,-1,19.0,0,0,0,0,0,0,0,1721332731541463400
-1,-1,-1,-1,-1,-1,20.0,0,0,0,0,0,0,0,1721332731561465800
-1,-1,-1,-1,-1,-1,19.0,0,0,0,0,0,0,0,1721332731586465600
-1,-1,-1,-1,-1,-1,19.0,0,0,0,0,0,0,0,1721332731606461200
-1,-1,-1,-1,-1,-1,19.0,0,0,0,0,0,0,0,1721332731627020400
-1,-1,-1,-1,-1,-1,19.0,0,0,0,0,0,0,0,1721332731648049700
-1,-1,-1,-1,-1,-1,19.0,0,0,0,0,0,0,0,1721332731668016400
-1,-1,-1,-1,-1,-1,19.0,0,0,0,0,0,0,0,1721332731693016900
-1,-1,-1,-1,-1,-1,19.0,0,0,0,0,0,0,0,1721332731713022000
-1,-1,-1,-1,-1,-1,19.0,0,0,0,0,0,0,0,1721332731733538700
-1,-1,-1,-1,-1,-1,19.0,0,0,0,0,0,0,0,1721332731754569600
-1,-1,-1,-1,-1,-1,20.0,0,0,0,0,0,0,0,1721332731774540000
-1,-1,-1,-1,-1,-1,20.0,0,0,0,0,0,0,0,1721332731799538100
-1,-1,-1,-1,-1,-1,20.0,0,0,0,0,0,0,0,1721332731819550400
-1,-1,-1,-1,-1,-1,20.0,0,0,0,0,0,0,0,1721332731840664600
-1,-1,-1,-1,-1,-1,20.0,0,0,0,0,0,0,0,1721332731860672100
-1,-1,-1,-1,-1,-1,20.0,0,0,0,0,0,0,0,1721332731881671200
-1,-1,-1,-1,-1,-1,20.0,0,0,0,0,0,0,0,1721332731901663900
-1,-1,-1,-1,-1,-1,20.0,0,0,0,0,0,0,0,1721332731926180100
-1,-1,-1,-1,-1,-1,20.0,0,0,0,0,0,0,0,1721332731947182600
-1,-1,-1,-1,-1,-1,20.0,0,0,0,0,0,0,0,1721332731967181000
-1,-1,-1,-1,-1,-1,20.0,0,0,0,0,0,0,0,1721332731988180800
-1,-1,-1,-1,-1,-1,20.0,0,0,0,0,0,0,0,1721332732008181500
-1,-1,-1,-1,-1,-1,20.0,0,0,0,0,0,0,0,1721332732032701200
-1,-1,-1,-1,-1,-1,20.0,0,0,0,0,0,0,0,1721332732052700400
-1,-1,-1,-1,-1,-1,20.0,0,0,0,0,0,0,0,1721332732073701700
-1,-1,-1,-1,-1,-1,20.0,0,0,0,0,0,0,0,1721332732093704400
-1,-1,-1,-1,-1,-1,20.0,0,0,0,0,0,0,0,1721332732114711800
-1,-1,-1,-1,-1,-1,20.0,0,0,0,0,0,0,0,1721332732139217000
-1,-1,-1,-1,-1,-1,20.0,0,0,0,0,0,0,0,1721332732160218300
-1,-1,-1,-1,-1,-1,20.0,0,0,0,0,0,0,0,1721332732180217300
-1,-1,-1,-1,-1,-1,20.0,0,0,0,0,0,0,0,1721332732200218100
-1,-1,-1,-1,-1,-1,20.0,0,0,0,0,0,0,0,1721332732221234500
-1,-1,-1,-1,-1,-1,20.0,0,0,0,0,0,0,0,1721332732245749300
-1,-1,-1,-1,-1,-1,20.0,0,0,0,0,0,0,0,1721332732265748500
-1,-1,-1,-1,-1,-1,20.0,0,0,0,0,0,0,0,1721332732286748300
-1,-1,-1,-1,-1,-1,20.0,0,0,0,0,0,0,0,1721332732306748400
-1,-1,-1,-1,-1,-1,20.0,0,0,0,0,0,0,0,1721332732327808800
-1,-1,-1,-1,-1,-1,20.0,0,0,0,0,0,0,0,1721332732351809400
-1,-1,-1,-1,-1,-1,20.0,0,0,0,0,0,0,0,1721332732372808800
-1,-1,-1,-1,-1,-1,20.0,0,0,0,0,0,0,0,1721332732393449800
-1,-1,-1,-1,-1,-1,20.0,0,0,0,0,0,0,0,1721332732413453600
-1,-1,-1,-1,-1,-1,20.0,0,0,0,0,0,0,0,1721332732433988400
-1,-1,-1,-1,-1,-1,20.0,0,0,0,0,0,0,0,1721332732458146000
-1,-1,-1,-1,-1,-1,20.0,0,0,0,0,0,0,0,1721332732479145500
-1,-1,-1,-1,-1,-1,20.0,0,0,0,0,0,0,0,1721332732499150400
-1,-1,-1,-1,-1,-1,20.0,0,0,0,0,0,0,0,1721332732520151500
-1,-1,-1,-1,-1,-1,20.0,0,0,0,0,0,0,0,1721332732540622900
-1,-1,-1,-1,-1,-1,20.0,0,0,0,0,0,0,0,1721332732565621000
-1,-1,-1,-1,-1,-1,20.0,0,0,0,0,0,0,0,1721332732585620400
-1,-1,-1,-1,-1,-1,20.0,0,0,0,0,0,0,0,1721332732605621600
-1,-1,-1,-1,-1,-1,20.0,0,0,0,0,0,0,0,1721332732627161700
-1,-1,-1,-1,-1,-1,20.0,0,0,0,0,0,0,0,1721332732647154400
-1,-1,-1,-1,-1,-1,20.0,0,0,0,0,0,0,0,1721332732667156000
-1,-1,-1,-1,-1,-1,20.0,0,0,0,0,0,0,0,1721332732692157400
-1,-1,-1,-1,-1,-1,20.0,0,0,0,0,0,0,0,1721332732712162100
-1,-1,-1,-1,-1,-1,20.0,0,0,0,0,0,0,0,1721332732733232500
-1,-1,-1,-1,-1,-1,20.0,0,0,0,0,0,0,0,1721332732753214700
-1,-1,-1,-1,-1,-1,20.0,0,0,0,0,0,0,0,1721332732774213200
-1,-1,-1,-1,-1,-1,20.0,0,0,0,0,0,0,0,1721332732798213200
-1,-1,-1,-1,-1,-1,20.0,0,0,0,0,0,0,0,1721332732819218300
